2017-09-01	-0.001507	0.002261	0.003014	-0.004898	-0.080002	417400.000000
2017-08-31	-0.002631	-0.002819	0.001691	-0.005825	-0.139999	557600.000000
2017-08-30	-0.003930	-0.002433	0.000561	-0.009732	-0.209999	569100.000000
2017-08-29	0.007980	0.004962	0.015526	0.003452	0.423000	658200.000000
2017-08-28	-0.001069	0.064004	0.064004	0.053262	-0.056702	614000.000000
2017-08-25	0.003037	0.065156	0.065723	0.061376	0.160656	312100.000000
2017-08-24	-0.005507	0.057410	0.060230	0.051207	-0.292961	473900.000000
2017-08-23	-0.001596	0.054596	0.059476	0.054221	-0.085052	428400.000000
2017-08-22	0.004812	0.059482	0.068346	0.058916	0.255157	712900.000000
2017-08-21	0.013548	0.067910	0.072880	0.066572	0.708779	399100.000000
2017-08-18	0.005083	0.060083	0.067384	0.058738	0.264606	455700.000000
2017-08-17	-0.017656	0.044197	0.050047	0.038346	-0.935581	476800.000000
2017-08-16	0.006824	0.060822	0.067283	0.060442	0.359115	587900.000000
2017-08-15	-0.006954	0.047784	0.051181	0.046086	-0.368568	513500.000000
2017-08-14	-0.008311	0.050677	0.054981	0.046561	-0.444164	550900.000000
2017-08-11	0.026688	0.074492	0.093703	0.073915	1.389198	987200.000000
2017-08-10	0.020000	0.085204	0.086380	0.077562	1.020641	1058400.000000
2017-08-09	0.004277	0.062295	0.062688	0.056785	0.217358	342900.000000
2017-08-08	0.004108	0.063893	0.066857	0.061719	0.207909	415400.000000
2017-08-07	0.005445	0.058957	0.063924	0.058162	0.274059	212700.000000
2017-08-04	-0.001874	0.059352	0.059352	0.048247	-0.094505	324500.000000
2017-08-03	0.003951	0.068117	0.068515	0.061148	0.198455	461000.000000
2017-08-02	-0.004495	0.055387	0.058757	0.050631	-0.226806	354200.000000
2017-08-01	-0.000749	0.062321	0.063906	0.056776	-0.037800	427700.000000
2017-07-31	0.000187	0.058360	0.059747	0.055389	0.009453	447700.000000
2017-07-28	0.007354	0.062353	0.066343	0.060158	0.368561	486400.000000
2017-07-27	-0.015227	0.053839	0.057180	0.039888	-0.774926	669200.000000
2017-07-26	0.004477	0.060728	0.064084	0.054609	0.226803	392100.000000
2017-07-25	-0.009057	0.056206	0.056206	0.046818	-0.463062	1236300.000000
2017-07-24	-0.001108	0.056794	0.057185	0.052105	-0.056706	1729700.000000
2017-07-21	0.027314	0.074019	0.087266	0.074019	1.360852	2368300.000000
2017-07-20	-0.010882	0.056177	0.056772	0.045853	-0.548119	465700.000000
2017-07-19	0.000751	0.061738	0.062930	0.055579	0.037800	561300.000000
2017-07-18	0.002824	0.057764	0.061549	0.055971	0.141754	451600.000000
2017-07-17	-0.000941	0.054977	0.059356	0.051792	-0.047253	521500.000000
