2017-09-01	0.005618	0.004213	0.007022	-0.012640	0.040000	157800.000000
2017-08-31	0.012802	0.000000	0.019915	0.000000	0.090000	138000.000000
2017-08-30	0.001425	-0.007123	0.004274	-0.007123	0.010000	74700.000000
2017-08-29	-0.004255	-0.007092	0.005674	-0.008511	-0.030000	51900.000000
2017-08-28	-0.012605	-0.002801	-0.002801	-0.019608	-0.090000	72000.000000
2017-08-25	0.020000	-0.001429	0.025714	-0.018571	0.140000	112500.000000
2017-08-24	-0.016854	-0.002809	0.008427	-0.019663	-0.120000	88600.000000
2017-08-23	0.020057	-0.007163	0.025788	-0.007163	0.140000	120700.000000
2017-08-22	-0.016901	0.004225	0.008451	-0.018310	-0.120000	95900.000000
2017-08-21	0.012839	-0.001427	0.015692	-0.012839	0.090000	71100.000000
2017-08-18	-0.001425	-0.005698	0.008547	-0.018519	-0.010000	126200.000000
2017-08-17	-0.016807	-0.008403	0.005602	-0.016807	-0.120000	140600.000000
2017-08-16	-0.001399	0.008392	0.013986	-0.018182	-0.010000	145600.000000
2017-08-15	-0.021888	-0.002736	0.002736	-0.043776	-0.160000	150800.000000
2017-08-14	0.001370	0.005479	0.020548	-0.013699	0.010000	111300.000000
2017-08-11	-0.017497	0.002692	0.026918	-0.049798	-0.130000	272500.000000
2017-08-10	-0.010652	0.005326	0.011451	-0.029294	-0.080000	93400.000000
2017-08-09	0.018996	0.020353	0.045590	-0.010855	0.140000	115800.000000
2017-08-08	-0.027704	-0.010554	0.005277	-0.038259	-0.210000	86800.000000
2017-08-07	0.007979	0.005319	0.018617	-0.010638	0.060000	94100.000000
2017-08-04	0.004005	-0.001335	0.023364	-0.009346	0.030000	96000.000000
2017-08-03	-0.059045	-0.030151	-0.001256	-0.065327	-0.470000	173800.000000
2017-08-02	0.014013	0.000000	0.026752	-0.006369	0.110000	120000.000000
2017-08-01	0.006410	0.000000	0.019231	-0.010256	0.050000	117900.000000
2017-07-31	-0.018868	0.003774	0.018868	-0.028931	-0.150000	247200.000000
2017-07-28	0.040576	-0.011780	0.044503	-0.011780	0.310000	208300.000000
2017-07-27	-0.078408	0.013269	0.013269	-0.125452	-0.650000	405700.000000
2017-07-26	-0.042725	0.004619	0.010277	-0.061201	-0.370000	231300.000000
2017-07-25	-0.003452	0.010357	0.033372	-0.014960	-0.030000	111800.000000
2017-07-24	0.000000	0.000000	0.041427	-0.032221	0.000000	302000.000000
2017-07-21	0.023557	0.005889	0.028269	-0.012956	0.200000	252100.000000
2017-07-20	0.017986	0.007194	0.023981	-0.008393	0.150000	180500.000000
2017-07-19	0.013366	0.002430	0.030377	-0.003281	0.110000	163900.000000
2017-07-18	-0.027187	0.000000	0.014184	-0.031915	-0.230000	142500.000000
2017-07-17	0.031707	0.003659	0.036585	-0.012195	0.260000	157000.000000
2017-07-14	-0.020311	-0.008363	0.015532	-0.031063	-0.170000	282100.000000
2017-07-13	0.021978	0.010989	0.035165	0.001221	0.180000	225100.000000
2017-07-12	0.008621	0.009852	0.033251	0.000000	0.070000	318300.000000
2017-07-11	0.017544	0.000000	0.017544	-0.015038	0.140000	292900.000000
2017-07-10	0.007576	0.005051	0.010101	-0.012626	0.060000	177200.000000
2017-07-07	0.000000	0.006313	0.006313	-0.037247	0.000000	196700.000000
2017-07-06	0.044855	0.001319	0.052770	-0.032322	0.340000	294100.000000
2017-07-05	0.024324	0.001351	0.029054	-0.011081	0.180000	206000.000000
2017-07-03	0.030641	-0.001393	0.037604	-0.015320	0.220000	76000.000000
2017-06-30	-0.017784	0.000000	0.019152	-0.020520	-0.130000	193500.000000
2017-06-29	0.029577	0.008451	0.032394	-0.004225	0.210000	193900.000000
2017-06-28	0.015737	0.007153	0.042918	0.004292	0.110000	160700.000000
2017-06-27	-0.025105	0.000000	0.006974	-0.027894	-0.180000	142000.000000
2017-06-26	0.017021	0.014184	0.026950	-0.007092	0.120000	249900.000000
2017-06-23	0.001420	0.000000	0.005682	-0.008523	0.010000	355900.000000
2017-06-22	0.002849	-0.002849	0.025641	-0.038462	0.020000	231300.000000
2017-06-21	-0.052632	0.006748	0.006748	-0.058030	-0.390000	138500.000000
2017-06-20	-0.006702	0.004021	0.018767	-0.016086	-0.050000	161900.000000
2017-06-19	0.050704	0.007042	0.052113	0.007042	0.360000	219300.000000
2017-06-16	0.005666	-0.005666	0.009915	-0.008499	0.040000	373200.000000
2017-06-15	-0.005634	-0.002817	0.007042	-0.016901	-0.040000	141300.000000
2017-06-14	-0.009763	0.001395	0.011158	-0.018131	-0.070000	147000.000000
2017-06-13	0.021368	0.005698	0.027066	-0.001425	0.150000	131200.000000
2017-06-12	-0.007072	-0.002829	0.008487	-0.014144	-0.050000	187500.000000
2017-06-09	-0.011189	0.006993	0.031469	-0.021119	-0.080000	227500.000000
2017-06-08	-0.049202	0.003989	0.014628	-0.065160	-0.370000	334800.000000
2017-06-07	0.016216	0.000000	0.027027	-0.025676	0.120000	139700.000000
2017-06-06	0.000000	-0.008108	0.012568	-0.014865	0.000000	181000.000000
2017-06-05	0.000000	0.012162	0.037162	-0.010811	0.000000	322100.000000
2017-06-02	0.034965	0.000000	0.039161	-0.002797	0.250000	128700.000000
2017-06-01	0.017070	-0.002845	0.046942	-0.004267	0.120000	220900.000000
2017-05-31	0.027778	0.011696	0.038012	0.011696	0.190000	260800.000000
2017-05-30	-0.027027	0.001422	0.007112	-0.032717	-0.190000	273500.000000
2017-05-26	0.002853	-0.002853	0.017118	-0.015692	0.020000	128200.000000
2017-05-25	-0.011283	0.000000	0.022567	-0.016925	-0.080000	291300.000000
2017-05-24	-0.015278	-0.004167	0.003056	-0.022222	-0.110000	95700.000000
2017-05-23	-0.008264	0.004132	0.019284	-0.028926	-0.060000	226800.000000
2017-05-22	0.038627	0.007153	0.065808	0.007153	0.270000	349000.000000
2017-05-19	0.008658	0.002886	0.040404	0.001443	0.060000	125400.000000
2017-05-18	0.016129	0.000000	0.030792	-0.008798	0.110000	180500.000000
2017-05-17	-0.029872	0.001422	0.018492	-0.039829	-0.210000	182100.000000
2017-05-16	0.018841	0.000000	0.037681	-0.014783	0.130000	286100.000000
2017-05-15	-0.010043	0.004304	0.051650	-0.011478	-0.070000	292300.000000
2017-05-12	0.016035	0.001458	0.046647	-0.017493	0.110000	250100.000000
2017-05-11	0.045732	0.010671	0.053354	-0.038110	0.300000	294100.000000
2017-05-10	0.070147	0.016313	0.125612	0.016313	0.430000	404700.000000
2017-05-09	0.100539	-0.070018	0.109515	-0.082765	0.560000	499100.000000
2017-05-08	-0.001792	0.005376	0.034050	-0.014337	-0.010000	96200.000000
2017-05-05	0.068966	0.009579	0.097701	0.009579	0.360000	99200.000000
2017-05-04	-0.035120	-0.007394	-0.003697	-0.060074	-0.190000	140000.000000
2017-05-03	-0.033929	-0.008929	0.010714	-0.053571	-0.190000	142400.000000
2017-05-02	-0.015817	0.003515	0.019332	-0.017575	-0.090000	64700.000000
2017-05-01	0.014260	-0.001783	0.026738	-0.001783	0.080000	71000.000000
2017-04-28	-0.036082	0.003436	0.012027	-0.037801	-0.210000	152900.000000
2017-04-27	0.021053	0.010526	0.050877	0.001754	0.120000	151300.000000
2017-04-26	0.016043	-0.019608	0.049911	-0.019608	0.090000	196600.000000
2017-04-25	-0.029412	0.010381	0.041522	-0.043253	-0.170000	222600.000000
2017-04-24	0.005217	0.015652	0.055652	-0.012174	0.030000	274100.000000
2017-04-21	0.047359	0.016393	0.089253	-0.007286	0.260000	240600.000000
2017-04-20	-0.051813	0.000000	0.034542	-0.079447	-0.300000	271200.000000
2017-04-19	0.104962	0.009542	0.150763	0.001145	0.550000	511600.000000
2017-04-18	0.091667	-0.004167	0.110417	-0.010417	0.440000	471000.000000
2017-04-17	-0.014374	-0.004107	-0.004107	-0.024641	-0.070000	105800.000000
2017-04-13	0.002058	0.010288	0.028807	-0.002058	0.010000	73800.000000
2017-04-12	-0.028000	-0.002000	0.006000	-0.042000	-0.140000	109900.000000
2017-04-11	-0.005964	0.000000	0.007952	-0.023857	-0.030000	142200.000000
2017-04-10	0.037113	0.016495	0.107216	-0.002062	0.180000	240100.000000
2017-04-07	-0.002058	0.006173	0.026749	-0.033745	-0.010000	214400.000000
2017-04-06	0.171084	0.016867	0.175663	0.000000	0.710000	518300.000000
2017-04-05	-0.018913	0.009456	0.040189	-0.023641	-0.080000	194100.000000
2017-04-04	-0.032037	0.009153	0.011442	-0.038902	-0.140000	144900.000000
2017-04-03	0.000000	0.013730	0.016018	-0.013730	0.000000	219800.000000
2017-03-31	0.018648	0.009324	0.032634	-0.003263	0.080000	158500.000000
2017-03-30	0.023866	0.014320	0.026253	-0.026253	0.100000	164700.000000
2017-03-29	0.029484	0.004914	0.029484	-0.014742	0.120000	197500.000000
2017-03-28	0.007426	0.002475	0.037129	-0.024752	0.030000	135700.000000
2017-03-27	0.125348	0.016713	0.139276	0.008357	0.450000	208600.000000
2017-03-24	-0.091139	-0.002532	0.012658	-0.091139	-0.360000	526500.000000
2017-03-23	0.189759	-0.003012	0.204819	-0.018072	0.630000	1573400.000000
2017-03-22	-0.008955	-0.008955	0.014925	-0.035821	-0.030000	125600.000000
2017-03-21	-0.011799	-0.008850	0.005900	-0.017699	-0.040000	78800.000000
2017-03-20	0.000000	-0.002950	0.020649	-0.040118	0.000000	116000.000000
2017-03-17	0.059375	-0.015625	0.084375	-0.015625	0.190000	393600.000000
2017-03-16	0.006289	0.006289	0.012579	-0.006289	0.020000	81200.000000
2017-03-15	0.009524	0.000000	0.019048	-0.025397	0.030000	66000.000000
2017-03-14	-0.015625	-0.006250	0.059375	-0.050000	-0.050000	179300.000000
2017-03-13	0.088435	-0.003401	0.098639	-0.020408	0.260000	271600.000000
2017-03-10	0.042553	0.007092	0.063830	0.007092	0.120000	60500.000000
2017-03-09	0.000000	-0.074468	0.099291	-0.074468	0.000000	331000.000000
2017-03-08	0.040590	0.007380	0.081181	-0.014760	0.110000	176700.000000
2017-03-07	0.000000	-0.003690	0.018450	-0.007380	0.000000	63800.000000
2017-03-06	-0.018116	-0.007246	0.016304	-0.025362	-0.050000	115400.000000
2017-03-03	0.007299	0.018248	0.025547	-0.014599	0.020000	151500.000000
2017-03-02	0.000000	-0.007299	0.007299	-0.014599	0.000000	37900.000000
2017-03-01	0.011070	0.000000	0.025830	-0.002214	0.030000	21600.000000
2017-02-28	-0.042403	-0.019435	-0.010954	-0.074205	-0.120000	74100.000000
2017-02-27	-0.003521	0.000000	0.045775	-0.010563	-0.010000	122400.000000
2017-02-24	0.014286	-0.010714	0.046429	-0.014286	0.040000	93600.000000
2017-02-23	0.003584	0.000000	0.007168	-0.028674	0.010000	39800.000000
2017-02-22	0.021978	-0.007326	0.025641	-0.018315	0.060000	31600.000000
2017-02-21	0.000000	0.000000	0.003663	-0.007326	0.000000	23500.000000
2017-02-17	-0.021505	0.003584	0.003584	-0.035842	-0.060000	53400.000000
2017-02-16	0.003597	0.012230	0.012230	-0.017626	0.010000	29800.000000
