Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,71.500000,71.500000,70.400002,70.870003,62.269939,3916400
2012-09-05,71.379997,72.050003,71.110001,71.919998,63.192505,4946900
2012-09-06,72.370003,73.269997,72.370003,72.820000,63.983288,4358800
2012-09-07,72.870003,73.029999,72.550003,72.889999,64.044792,3080400
2012-09-10,72.309998,72.320000,70.809998,71.080002,62.454441,8354500
2012-09-11,71.190002,71.669998,71.150002,71.269997,62.621372,3951300
2012-09-12,71.430000,71.680000,70.800003,70.959999,62.349003,4400800
2012-09-13,70.680000,71.989998,70.440002,71.580002,62.893757,5314100
2012-09-14,72.019997,72.430000,71.000000,71.279999,62.630180,6530200
2012-09-17,70.769997,70.820000,69.889999,69.919998,61.435223,6917200
2012-09-18,69.860001,70.459999,69.559998,70.449997,61.900890,5490300
2012-09-19,70.739998,70.739998,69.879997,69.900002,61.417633,5193400
2012-09-20,69.349998,69.860001,69.029999,69.849998,61.373692,4875100
2012-09-21,70.089996,70.150002,69.470001,69.970001,61.479137,13161000
2012-09-24,69.449997,70.180000,69.209999,70.029999,61.531868,5037900
2012-09-25,70.290001,70.489998,69.379997,69.379997,60.960732,4085900
2012-09-26,69.339996,70.510002,69.309998,70.250000,61.725166,5256400
2012-09-27,70.400002,70.550003,69.709999,70.099998,61.593376,4147700
2012-09-28,69.750000,70.050003,69.180000,69.599998,61.154057,4057500
2012-10-01,69.860001,70.669998,69.800003,70.010002,61.514294,4012100
2012-10-02,70.110001,70.300003,69.199997,69.529999,61.092533,3077900
2012-10-03,69.900002,70.000000,69.360001,69.860001,61.382473,3106400
2012-10-04,70.239998,70.379997,69.720001,69.940002,61.452766,2818300
2012-10-05,70.260002,71.250000,70.209999,70.889999,62.287483,3741600
2012-10-08,70.720001,71.190002,70.550003,70.570000,62.006313,2838800
2012-10-09,70.699997,71.209999,70.360001,70.639999,62.067837,4116600
2012-10-10,70.800003,71.300003,70.230003,70.339996,61.804230,3642600
2012-10-11,70.900002,71.550003,70.800003,70.830002,62.234783,3183200
2012-10-12,71.080002,72.239998,71.000000,71.849998,63.130993,4345600
2012-10-15,71.849998,72.279999,71.680000,72.250000,63.482475,3858000
2012-10-16,72.760002,73.709999,72.500000,73.480003,64.563210,4799300
2012-10-17,73.739998,73.900002,72.629997,73.629997,64.694992,6061500
2012-10-18,73.519997,74.260002,73.239998,74.260002,65.248543,3414200
2012-10-19,74.029999,74.230003,73.589996,74.010002,65.028893,5407000
2012-10-22,73.800003,74.150002,73.250000,73.699997,64.756500,4419800
2012-10-23,72.989998,73.230003,72.610001,72.820000,63.983288,4544900
2012-10-24,74.949997,75.000000,72.250000,72.709999,63.886635,8346600
2012-10-25,73.050003,73.089996,70.650002,71.540001,62.858624,8191500
2012-10-26,71.160004,71.580002,70.550003,71.110001,62.480808,4389000
2012-10-31,71.349998,71.449997,70.269997,70.440002,61.892101,3778700
2012-11-01,70.589996,71.559998,70.440002,70.790001,62.199646,3992800
2012-11-02,71.000000,71.360001,69.959999,70.050003,61.549435,4400400
2012-11-05,69.870003,70.599998,69.849998,70.410004,61.865765,3833000
2012-11-06,70.470001,72.440002,70.470001,72.019997,63.280365,4923700
2012-11-07,70.690002,70.769997,69.300003,70.110001,61.980824,6675400
2012-11-08,70.129997,71.320000,70.089996,70.980003,62.749935,7363500
2012-11-09,70.760002,73.300003,70.599998,73.250000,64.756737,10269800
2012-11-12,73.410004,74.180000,73.279999,73.690002,65.145729,6497600
2012-11-13,73.019997,74.250000,72.839996,73.360001,64.853989,7293400
2012-11-14,73.339996,73.650002,71.120003,71.290001,63.024002,6063100
2012-11-15,71.220001,71.989998,70.779999,71.040001,62.802994,3928100
2012-11-16,71.190002,71.220001,70.290001,70.769997,62.564289,4856300
2012-11-19,71.489998,72.080002,71.080002,71.959999,63.616322,3475700
2012-11-20,71.870003,72.800003,71.790001,72.540001,64.129059,3161000
2012-11-21,72.540001,73.860001,72.389999,73.150002,64.668327,3119800
2012-11-23,73.349998,73.750000,73.089996,73.739998,65.189926,1579200
2012-11-26,73.400002,74.300003,73.199997,74.269997,65.658463,3709100
2012-11-27,74.120003,74.540001,73.599998,74.489998,65.852959,5353500
2012-11-28,74.000000,74.239998,73.150002,74.089996,65.499321,4245900
2012-11-29,74.360001,74.860001,73.839996,74.120003,65.525871,2998900
2012-11-30,74.360001,74.660004,73.860001,74.279999,65.667313,3863400
2012-12-03,74.410004,74.489998,73.570000,74.019997,65.437439,3721600
2012-12-04,73.889999,74.709999,73.730003,74.050003,65.463974,3827700
2012-12-05,73.940002,74.449997,73.180000,73.870003,65.304848,3818800
2012-12-06,73.800003,73.989998,72.930000,73.980003,65.402107,3895400
2012-12-07,74.089996,74.660004,73.610001,74.639999,65.985565,3718000
2012-12-10,74.620003,75.580002,74.430000,75.529999,66.772377,5323800
2012-12-11,75.620003,76.050003,75.500000,75.820000,67.028748,5960300
2012-12-12,75.839996,76.040001,75.260002,75.470001,66.719322,5191300
2012-12-13,75.419998,75.489998,74.099998,74.320000,65.702660,4977600
2012-12-14,74.330002,74.660004,73.870003,74.019997,65.437439,4209300
2012-12-17,74.199997,74.660004,73.529999,74.650002,65.994392,5537800
2012-12-18,74.300003,75.699997,74.139999,75.519997,66.763535,5767500
2012-12-19,75.610001,76.190002,75.300003,75.510002,66.754715,6075200
2012-12-20,75.750000,76.239998,75.510002,76.199997,67.364677,4599300
2012-12-21,75.080002,76.220001,74.580002,76.169998,67.338165,6831500
2012-12-24,75.889999,76.559998,75.529999,75.970001,67.161362,1931900
2012-12-26,75.970001,76.300003,75.750000,76.019997,67.205544,2710300
2012-12-27,76.010002,76.300003,75.010002,75.830002,67.037598,4041400
2012-12-28,75.209999,75.739998,74.559998,74.690002,66.029785,2970400
2012-12-31,74.610001,75.410004,74.000000,75.360001,66.622093,4939000
2013-01-02,76.550003,77.330002,76.449997,77.070000,68.133820,5036400
2013-01-03,76.989998,77.980003,76.370003,77.470001,68.487434,3987000
2013-01-04,77.790001,78.019997,77.440002,77.690002,68.681923,3431700
2013-01-07,77.540001,77.690002,75.339996,76.129997,67.302795,7172600
2013-01-08,75.239998,75.809998,73.110001,74.129997,65.534698,20268100
2013-01-09,74.919998,76.809998,74.910004,76.760002,67.859764,10915800
2013-01-10,76.930000,77.120003,76.160004,77.089996,68.151497,5026600
2013-01-11,75.709999,76.099998,74.599998,75.160004,66.445274,9808500
2013-01-14,75.230003,76.589996,74.900002,76.550003,67.674118,6221100
2013-01-15,76.209999,76.980003,76.180000,76.940002,68.018883,3900600
2013-01-16,73.849998,74.639999,73.559998,74.339996,65.720352,18212000
2013-01-17,72.779999,75.629997,72.680000,75.260002,66.533676,21849200
2013-01-18,75.160004,75.160004,74.290001,75.040001,66.339180,10829000
2013-01-22,74.120003,74.269997,73.769997,74.160004,65.561226,9161900
2013-01-23,73.989998,74.589996,73.449997,74.290001,65.676155,7784900
2013-01-24,74.410004,75.540001,74.410004,75.320000,66.586746,7292200
2013-01-25,75.290001,75.419998,74.790001,75.029999,66.330338,6163200
2013-01-28,73.900002,74.650002,73.889999,74.000000,65.419777,7759000
2013-01-29,74.239998,74.239998,73.000000,73.650002,65.110367,9296800
2013-01-30,74.419998,74.750000,73.730003,74.589996,65.941353,10048600
2013-01-31,74.500000,74.620003,73.760002,73.870003,65.304848,7639000
2013-02-01,74.489998,75.070000,74.230003,74.870003,66.188904,6749300
2013-02-04,74.290001,75.529999,74.250000,75.209999,66.489479,5799800
2013-02-05,75.690002,76.980003,75.610001,75.889999,67.090630,6831200
2013-02-06,75.470001,76.300003,75.400002,76.290001,67.444252,4716600
2013-02-07,76.320000,77.540001,76.279999,77.430000,68.452072,7773000
2013-02-08,77.239998,77.389999,76.279999,76.559998,67.682938,5100400
2013-02-11,76.419998,76.440002,75.849998,75.870003,67.072952,3677100
2013-02-12,76.059998,76.250000,75.830002,75.989998,67.179039,3597400
2013-02-13,75.669998,75.830002,74.629997,74.779999,66.533981,4313500
2013-02-14,74.690002,75.309998,74.540001,74.930000,66.667435,3830400
2013-02-15,75.260002,75.260002,74.720001,75.029999,66.756416,3650700
2013-02-19,74.989998,75.190002,74.269997,74.650002,66.418327,3882500
2013-02-20,75.639999,76.250000,74.750000,74.779999,66.533981,7551300
2013-02-21,74.959999,76.180000,74.910004,76.010002,67.628357,7438600
2013-02-22,76.699997,77.029999,76.480003,76.660004,68.206665,5391200
2013-02-25,76.830002,76.900002,75.029999,75.029999,66.756416,4936300
2013-02-26,75.430000,75.910004,75.139999,75.650002,67.308029,3436700
2013-02-27,75.529999,77.930000,75.529999,77.360001,68.829498,7160000
2013-02-28,77.239998,77.730003,76.400002,76.900002,68.420212,5593400
2013-03-01,76.699997,77.589996,76.580002,77.279999,68.758308,6024200
2013-03-04,76.949997,77.400002,76.169998,77.089996,68.589264,4748600
2013-03-05,77.449997,78.849998,77.110001,78.660004,69.986122,5693200
2013-03-06,78.669998,79.279999,78.489998,79.080002,70.359825,3826100
2013-03-07,79.370003,81.949997,79.370003,81.050003,72.112587,10029900
2013-03-08,81.160004,81.699997,80.720001,81.230003,72.272736,5231700
2013-03-11,81.010002,83.029999,80.959999,82.940002,73.794167,5087300
2013-03-12,83.099998,84.620003,83.000000,84.160004,74.879646,6600800
2013-03-13,84.379997,84.849998,83.519997,84.750000,75.404579,7750900
2013-03-14,84.620003,85.099998,84.129997,84.620003,75.288925,5027800
2013-03-15,84.750000,86.489998,84.500000,86.430000,76.899330,8205400
2013-03-18,85.070000,85.769997,85.040001,85.180000,75.787186,4803900
2013-03-19,85.529999,86.000000,85.239998,85.510002,76.080795,5381200
2013-03-20,85.849998,86.139999,85.180000,85.370003,75.956223,3783500
2013-03-21,85.199997,85.830002,84.180000,84.330002,75.030899,3672400
2013-03-22,84.519997,85.099998,84.519997,84.820000,75.466866,2841600
2013-03-25,85.029999,85.480003,84.339996,84.849998,75.493553,3528400
2013-03-26,85.430000,86.839996,85.410004,86.620003,77.068375,5083400
2013-03-27,85.750000,86.419998,85.050003,86.199997,76.694710,3185700
2013-03-28,86.410004,86.500000,85.419998,85.849998,76.383301,4884300
2013-04-01,85.599998,86.190002,85.029999,85.250000,75.849457,2867200
2013-04-02,85.389999,85.500000,83.800003,84.089996,74.817368,4764900
2013-04-03,84.300003,85.349998,84.070000,84.360001,75.057602,3885000
2013-04-04,84.790001,85.019997,84.209999,84.949997,75.582542,3352500
2013-04-05,84.070000,86.300003,83.910004,86.169998,76.667999,6109500
2013-04-08,86.040001,86.809998,85.379997,86.750000,77.184052,5003600
2013-04-09,87.120003,87.489998,86.190002,87.209999,77.593338,6058400
2013-04-10,87.339996,88.559998,87.059998,87.820000,78.136040,4635200
2013-04-11,87.959999,89.459999,87.839996,88.529999,78.767746,5394200
2013-04-12,88.290001,88.930000,88.000000,88.889999,79.088058,2588300
2013-04-15,88.440002,88.769997,86.769997,86.769997,77.201851,4324000
2013-04-16,87.449997,88.349998,86.430000,86.889999,77.308594,5233900
2013-04-17,86.470001,87.000000,85.779999,86.690002,77.130653,3781100
2013-04-18,87.059998,87.160004,85.750000,86.120003,76.623520,2792800
2013-04-19,87.570000,88.080002,86.570000,87.959999,78.260612,6322200
2013-04-22,88.080002,88.080002,86.440002,86.940002,77.353104,4248700
2013-04-23,87.349998,88.510002,87.199997,88.180000,78.456345,3130700
2013-04-24,91.949997,92.650002,90.419998,90.830002,80.814140,9231700
2013-04-25,91.349998,92.620003,90.070000,91.669998,81.561508,5766100
2013-04-26,91.889999,93.379997,91.669998,92.849998,82.611404,5910600
2013-04-29,91.400002,92.410004,91.190002,91.900002,81.766144,6265900
2013-04-30,91.349998,91.989998,90.820000,91.410004,81.330193,4714300
2013-05-01,91.080002,91.750000,90.720001,91.180000,81.125542,4567300
2013-05-02,91.239998,92.820000,91.199997,92.209999,82.041962,4514800
2013-05-03,92.849998,93.949997,92.669998,93.739998,83.403259,4700100
2013-05-06,93.440002,94.790001,93.360001,94.190002,83.803642,5504800
2013-05-07,94.309998,95.040001,94.059998,94.790001,84.337471,3858400
2013-05-08,94.309998,94.440002,93.769997,94.040001,84.100494,3204300
2013-05-09,94.070000,95.150002,94.040001,94.610001,84.610229,3677500
2013-05-10,94.750000,94.989998,93.820000,94.239998,84.279350,3918600
2013-05-13,94.120003,95.160004,94.099998,94.760002,84.744377,3492000
2013-05-14,94.919998,96.190002,94.699997,96.110001,85.951683,4646500
2013-05-15,95.690002,97.470001,95.599998,97.019997,86.765511,4875100
2013-05-16,96.889999,97.199997,96.300003,96.580002,86.372017,5036700
