Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,58.170055,58.189949,56.857052,57.215145,51.485188,2838400
2012-09-05,57.195251,57.493660,56.926682,57.065941,51.350918,2294200
2012-09-06,57.563290,58.945923,57.563290,58.707195,52.827805,3527400
2012-09-07,58.916080,59.602425,58.856400,59.582531,53.615490,2957800
2012-09-10,59.453220,59.542744,59.154808,59.244331,53.311153,3059500
2012-09-11,59.403484,59.851097,59.164757,59.473114,53.517025,3093300
2012-09-12,59.572582,59.960518,59.323910,59.781471,53.794498,2592900
2012-09-13,59.532795,60.925377,59.115021,60.796062,54.707485,3874700
2012-09-14,60.756275,61.621666,60.378288,60.696594,54.617977,4495100
2012-09-17,60.447918,61.432671,60.398186,61.392883,55.244534,3667400
2012-09-18,61.303360,61.472462,60.607071,61.064632,54.949162,3283400
2012-09-19,60.975109,61.193943,60.607071,60.955215,54.850700,3120700
2012-09-20,60.428024,60.626965,59.930676,60.229084,54.197289,3439500
2012-09-21,60.626965,60.835854,60.179352,60.199245,54.170433,5240100
2012-09-24,59.831203,60.010250,59.284119,59.811310,53.821350,2298900
2012-09-25,59.920727,60.179352,58.975761,58.995659,53.087387,2931000
2012-09-26,59.095127,59.343803,58.329208,59.124969,53.203743,3861800
2012-09-27,59.582531,60.169403,59.373642,59.920727,53.919819,3018100
2012-09-28,59.522846,59.831203,59.005604,59.433327,53.481220,3066900
2012-10-01,60.050037,60.975109,59.781471,60.477760,54.421059,4571100
2012-10-02,60.885586,61.233730,60.567284,61.124313,55.002861,4441900
2012-10-03,61.144211,61.402832,60.567284,60.636913,54.564266,4738500
2012-10-04,61.084526,61.343147,60.815956,60.945271,54.841747,2859400
2012-10-05,61.372990,61.601772,60.895535,61.104420,54.984959,3563300
2012-10-08,60.716488,61.094475,60.318607,60.955215,54.850700,2737100
2012-10-09,60.985058,61.034794,60.189297,60.358395,54.313648,3131000
2012-10-10,60.268871,60.447918,59.851097,59.920727,53.919819,3388400
2012-10-11,60.378288,60.656807,59.970463,59.970463,53.964565,2749900
2012-10-12,60.258926,60.736382,59.731735,59.880939,53.884010,2529300
2012-10-15,60.050037,60.597122,59.851097,60.527496,54.465816,2247700
2012-10-16,60.875641,61.273521,60.706539,61.193943,55.065514,2155600
