Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,78.699997,79.050003,78.400002,78.730003,69.791550,378900
2012-09-05,78.089996,78.580002,78.010002,78.440002,69.534477,467800
2012-09-06,79.370003,80.370003,79.370003,80.320000,71.201027,351700
2012-09-07,80.809998,81.739998,80.720001,81.669998,72.397758,420500
2012-09-10,82.190002,82.239998,81.629997,81.690002,72.415497,251700
2012-09-11,81.190002,81.519997,81.110001,81.300003,72.069771,339500
2012-09-12,82.279999,82.419998,81.790001,82.070000,72.752335,268000
2012-09-13,81.389999,83.040001,81.220001,82.940002,73.523582,377900
2012-09-14,83.169998,83.739998,83.050003,83.180000,73.736328,349700
2012-09-17,82.760002,82.790001,81.400002,81.410004,72.167267,412000
2012-09-18,81.260002,81.559998,81.139999,81.419998,72.176140,395100
2012-09-19,82.169998,82.690002,82.070000,82.180000,72.849854,314800
2012-09-20,81.879997,82.050003,81.489998,81.940002,72.637100,227800
2012-09-21,82.080002,82.150002,81.500000,81.500000,72.247055,121300
2012-09-24,80.339996,80.550003,80.050003,80.500000,71.360596,341100
2012-09-25,81.279999,81.449997,80.419998,80.480003,71.949753,549500
2012-09-26,79.480003,79.540001,78.540001,78.669998,70.331596,576400
2012-09-27,80.000000,80.330002,79.660004,80.250000,71.744133,484400
2012-09-28,78.199997,78.550003,78.059998,78.510002,70.188560,646300
2012-10-01,77.120003,77.599998,76.879997,77.070000,68.901176,578400
2012-10-02,77.000000,77.150002,76.570000,76.849998,68.704498,394500
2012-10-03,76.949997,77.300003,76.730003,77.089996,68.919052,246400
2012-10-04,78.720001,79.070000,78.690002,78.980003,70.608727,305900
2012-10-05,77.959999,78.199997,77.589996,77.699997,69.464401,312500
2012-10-08,77.419998,77.559998,77.169998,77.339996,69.142563,145500
2012-10-09,76.440002,76.480003,75.790001,76.059998,67.998238,294400
2012-10-10,75.239998,75.279999,74.269997,74.500000,66.603577,550800
2012-10-11,74.790001,75.220001,74.790001,74.849998,66.916473,369600
2012-10-12,75.169998,75.330002,74.519997,74.669998,66.755562,197600
2012-10-15,76.250000,76.339996,75.830002,76.209999,68.132332,341100
2012-10-16,76.760002,77.379997,76.750000,77.320000,69.124687,318700
2012-10-17,77.940002,78.010002,77.650002,77.989998,69.723663,278900
2012-10-18,78.690002,78.739998,78.220001,78.510002,70.188560,840400
2012-10-19,78.430000,78.500000,77.559998,77.830002,69.580627,310500
2012-10-22,78.910004,79.139999,78.320000,78.970001,70.599792,484500
2012-10-23,77.820000,77.849998,77.360001,77.680000,69.446518,282600
2012-10-24,77.779999,77.900002,77.209999,77.370003,69.169380,198200
2012-10-25,78.559998,78.800003,78.019997,78.449997,70.134911,526400
2012-10-26,77.300003,77.620003,76.860001,77.360001,69.160439,195100
2012-10-31,76.959999,77.750000,76.959999,77.470001,69.258781,290700
2012-11-01,77.599998,78.120003,77.370003,78.050003,69.777306,186200
2012-11-02,78.459999,78.500000,77.699997,77.800003,69.553795,157200
2012-11-05,80.309998,81.419998,79.589996,81.349998,72.727524,681000
2012-11-06,81.169998,81.440002,80.940002,81.239998,72.629196,324900
2012-11-07,80.480003,80.500000,79.480003,79.680000,71.234535,279800
2012-11-08,79.029999,79.199997,78.260002,78.349998,70.045509,223400
2012-11-09,78.599998,79.050003,78.449997,78.650002,70.313705,172600
2012-11-12,77.790001,78.019997,77.690002,77.699997,69.464401,157700
2012-11-13,77.510002,78.160004,77.330002,77.870003,69.616386,182100
2012-11-14,76.970001,77.349998,76.169998,76.410004,68.311134,381000
2012-11-15,79.459999,80.320000,79.360001,80.260002,71.753059,739400
2012-11-16,82.110001,82.279999,81.360001,82.089996,73.389099,522300
2012-11-19,82.959999,83.320000,82.860001,83.309998,74.479782,361900
2012-11-20,82.559998,83.050003,82.449997,82.870003,74.086418,229000
2012-11-21,84.019997,84.430000,83.839996,84.430000,75.481071,285200
2012-11-23,85.440002,85.690002,85.120003,85.610001,76.536011,352900
2012-11-26,86.580002,86.839996,86.230003,86.730003,77.537300,438500
2012-11-27,85.720001,85.800003,85.120003,85.239998,76.205231,249500
2012-11-28,84.449997,85.230003,83.800003,85.110001,76.088997,302200
2012-11-29,85.599998,86.650002,85.550003,86.510002,77.340622,300600
2012-11-30,85.940002,86.220001,85.849998,86.080002,76.956200,273300
2012-12-03,85.620003,86.070000,85.519997,85.660004,76.580711,334500
2012-12-04,85.500000,85.970001,85.459999,85.519997,76.455544,244900
2012-12-05,85.059998,85.550003,84.949997,85.269997,76.232025,252500
2012-12-06,85.459999,85.660004,85.279999,85.660004,76.580711,170300
2012-12-07,85.730003,86.199997,85.540001,86.099998,76.974060,252400
2012-12-10,85.599998,86.050003,85.559998,85.919998,76.813148,250300
2012-12-11,85.800003,86.370003,85.730003,86.050003,76.929367,272900
2012-12-12,86.239998,87.000000,86.239998,86.779999,77.581985,328700
2012-12-13,85.919998,86.000000,85.000000,85.879997,76.777374,359600
2012-12-14,85.680000,86.000000,85.669998,85.919998,76.813148,168000
2012-12-17,85.860001,86.589996,85.860001,86.589996,77.412125,168100
2012-12-18,88.019997,89.330002,87.699997,89.250000,79.790192,612500
2012-12-19,91.360001,91.410004,90.610001,90.750000,81.131203,561500
2012-12-20,92.320000,92.690002,91.820000,92.629997,82.811935,754700
2012-12-21,90.449997,91.010002,90.180000,90.769997,81.149071,531400
2012-12-24,90.900002,91.379997,90.809998,91.180000,81.515625,163600
2012-12-26,90.529999,90.970001,90.150002,90.360001,80.782539,586400
2012-12-27,91.720001,92.610001,91.309998,92.540001,82.731491,684600
2012-12-28,92.290001,92.449997,91.870003,92.070000,82.311295,509000
2012-12-31,92.040001,93.360001,92.040001,93.250000,83.366226,521400
2013-01-02,94.779999,95.989998,94.779999,95.989998,85.815804,535700
2013-01-03,95.370003,96.129997,95.120003,95.370003,85.261536,539800
2013-01-04,96.779999,97.550003,96.400002,97.339996,87.022705,743800
2013-01-07,95.349998,95.839996,94.389999,95.529999,85.404556,325500
2013-01-08,93.970001,94.279999,93.199997,93.930000,83.974152,501000
2013-01-09,95.089996,95.660004,95.010002,95.660004,85.520782,379000
2013-01-10,96.279999,97.110001,96.050003,96.860001,86.593590,452000
2013-01-11,95.989998,96.489998,95.989998,96.110001,85.923080,495100
2013-01-14,96.580002,97.029999,96.419998,96.800003,86.539963,602800
2013-01-15,95.580002,96.570000,95.300003,96.430000,86.209167,1054800
2013-01-16,94.330002,95.489998,94.199997,94.639999,84.608894,700400
2013-01-17,95.959999,97.169998,95.589996,96.779999,86.522079,744600
2013-01-18,95.970001,96.010002,95.459999,95.889999,85.726402,517600
2013-01-22,94.370003,94.949997,94.150002,94.830002,84.778755,558400
2013-01-23,94.199997,94.589996,94.139999,94.449997,84.439018,422400
2013-01-24,94.989998,96.139999,94.989998,95.739998,85.592300,521900
2013-01-25,96.449997,96.480003,95.919998,96.099998,85.914146,372900
2013-01-28,95.199997,95.199997,94.510002,94.779999,84.734070,416500
2013-01-29,95.269997,95.839996,95.180000,95.599998,85.467140,370400
2013-01-30,96.120003,96.309998,95.550003,95.599998,85.467140,256800
2013-01-31,95.599998,95.650002,95.110001,95.370003,85.261536,329700
2013-02-01,97.239998,98.269997,97.190002,98.129997,87.728981,535000
2013-02-04,98.440002,98.620003,97.629997,97.830002,87.460785,650500
2013-02-05,99.510002,99.669998,98.199997,98.860001,88.381615,714500
2013-02-06,101.750000,102.800003,101.459999,102.800003,91.903999,1104900
2013-02-07,103.320000,103.599998,102.400002,102.800003,91.903999,682000
2013-02-08,104.599998,104.900002,104.040001,104.449997,93.379105,779500
2013-02-11,105.080002,106.000000,105.080002,105.930000,94.702248,700100
2013-02-12,105.099998,105.220001,104.660004,104.830002,93.718842,455300
2013-02-13,104.669998,104.919998,104.019997,104.209999,93.164551,855600
2013-02-14,103.000000,103.500000,102.580002,102.639999,91.760956,535300
2013-02-15,102.959999,103.099998,102.419998,102.599998,91.725204,478700
2013-02-19,101.769997,102.690002,101.599998,102.519997,91.653679,753100
2013-02-20,103.790001,103.989998,102.540001,102.589996,91.716263,602100
2013-02-21,101.760002,101.910004,100.330002,101.099998,90.384178,608600
2013-02-22,102.029999,102.339996,101.459999,102.339996,91.492760,694400
2013-02-25,102.129997,102.480003,99.339996,99.419998,88.882256,697300
2013-02-26,102.250000,102.779999,101.500000,102.459999,91.600029,845700
2013-02-27,100.489998,101.800003,100.309998,101.610001,90.840118,434600
2013-02-28,102.889999,103.080002,102.070000,102.599998,91.725204,538800
2013-03-01,102.330002,102.959999,102.000000,102.690002,91.805664,925800
2013-03-04,102.010002,102.459999,101.480003,102.440002,91.582161,244900
2013-03-05,102.730003,103.800003,102.540001,103.300003,92.351013,2210200
2013-03-06,104.230003,104.620003,103.720001,104.449997,93.379105,606300
2013-03-07,103.199997,103.830002,103.099998,103.260002,92.315247,399000
2013-03-08,103.419998,104.000000,103.000000,103.690002,92.699661,420600
2013-03-11,103.900002,104.190002,103.730003,104.190002,93.146667,174300
2013-03-12,102.940002,103.440002,102.540001,102.760002,91.868248,398500
2013-03-13,102.660004,103.250000,102.529999,102.949997,92.038094,180500
2013-03-14,103.070000,103.639999,103.040001,103.540001,92.565567,196600
2013-03-15,104.139999,104.199997,103.510002,103.930000,92.914230,285600
2013-03-18,103.430000,103.620003,102.699997,102.870003,91.966576,481500
2013-03-19,103.690002,104.000000,102.599998,103.150002,92.216904,242400
2013-03-20,103.400002,104.639999,103.400002,104.279999,93.227127,308800
