Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,119.000000,119.010002,117.550003,117.860001,103.803345,167000
2012-09-05,117.989998,117.989998,116.349998,117.110001,103.142799,162600
2012-09-06,117.559998,119.339996,117.510002,119.019997,104.824997,150900
2012-09-07,120.660004,121.489998,120.120003,120.519997,106.146103,213400
2012-09-10,121.000000,121.959999,119.559998,119.669998,105.397476,160800
2012-09-11,121.510002,122.370003,121.349998,122.370003,107.775459,204600
2012-09-12,123.459999,124.050003,123.250000,123.790001,109.026100,137000
2012-09-13,123.300003,126.730003,122.919998,126.120003,111.078217,188700
2012-09-14,127.750000,131.990005,127.750000,129.350006,113.922997,340900
2012-09-17,128.940002,129.169998,127.489998,127.790001,112.549034,121900
2012-09-18,128.330002,128.449997,127.400002,128.089996,112.813255,82300
2012-09-19,131.389999,131.610001,130.389999,130.580002,115.006279,257100
2012-09-20,129.199997,129.940002,128.589996,129.360001,113.931786,127200
2012-09-21,131.600006,131.740005,130.740005,131.149994,115.508293,187300
2012-09-24,130.360001,130.440002,129.660004,130.250000,114.715637,92000
2012-09-25,131.000000,131.289993,129.240005,129.289993,113.870125,123300
2012-09-26,128.830002,128.830002,127.629997,128.080002,112.804443,136200
2012-09-27,130.479996,131.389999,129.889999,131.300003,115.640411,164700
2012-09-28,130.330002,130.589996,129.149994,129.160004,113.755646,105900
2012-10-01,130.130005,131.619995,130.059998,130.449997,114.891785,99700
2012-10-02,130.940002,131.279999,129.899994,130.770004,115.173637,56600
2012-10-03,129.839996,129.949997,128.639999,128.830002,113.464989,86600
2012-10-04,129.100006,130.139999,128.460007,129.750000,114.275276,69000
2012-10-05,131.440002,131.869995,129.929993,130.300003,114.759689,87500
2012-10-08,128.460007,129.000000,128.210007,128.770004,113.412163,88200
2012-10-09,130.809998,131.149994,129.699997,129.910004,114.416183,79900
2012-10-10,131.070007,131.210007,130.500000,131.089996,115.455452,105300
2012-10-11,134.199997,134.630005,133.440002,133.750000,117.798210,161800
2012-10-12,133.899994,134.059998,132.619995,133.039993,117.172882,53500
2012-10-15,134.869995,135.979996,134.199997,135.750000,119.559685,176800
2012-10-16,138.380005,138.990005,137.770004,138.520004,121.999306,218500
2012-10-17,139.639999,140.389999,138.570007,140.259995,123.531769,253900
2012-10-18,141.539993,142.770004,140.910004,141.220001,124.377289,198000
2012-10-19,142.350006,142.410004,140.179993,140.720001,123.936928,175700
2012-10-22,140.979996,140.979996,139.479996,140.550003,123.787193,116900
2012-10-23,138.500000,138.759995,137.500000,137.899994,121.453262,82000
2012-10-24,138.199997,138.479996,136.979996,137.179993,120.819107,94100
2012-10-25,137.679993,138.479996,137.139999,137.990005,121.532532,163800
2012-10-26,136.960007,137.740005,136.380005,136.429993,120.158577,66500
2012-10-31,136.149994,137.279999,135.320007,135.759995,119.568466,113000
2012-11-01,135.809998,137.339996,135.100006,136.479996,120.202614,138000
2012-11-02,138.029999,138.029999,136.059998,136.309998,120.052910,79900
2012-11-05,135.850006,136.740005,135.440002,136.559998,120.273071,68600
2012-11-06,136.979996,138.000000,136.589996,137.729996,121.303528,72800
2012-11-07,135.899994,135.910004,134.250000,135.160004,119.040054,132800
2012-11-08,133.570007,134.679993,131.970001,132.309998,116.529953,168200
2012-11-09,131.380005,133.100006,131.089996,132.449997,116.653252,93600
2012-11-12,133.190002,134.139999,133.080002,133.779999,117.824638,65500
2012-11-13,131.360001,131.850006,130.550003,130.759995,115.164803,98000
2012-11-14,131.160004,132.300003,130.449997,130.820007,115.217674,91300
2012-11-15,130.199997,130.880005,129.460007,130.110001,114.592331,63900
2012-11-16,130.440002,130.610001,129.020004,130.610001,115.032700,127100
2012-11-19,132.339996,133.580002,132.250000,133.580002,117.648499,107400
2012-11-20,131.580002,131.770004,130.759995,131.690002,115.983902,89200
2012-11-21,131.779999,131.839996,130.910004,131.350006,115.684441,92700
2012-11-23,132.410004,133.000000,132.149994,133.000000,117.137665,54500
2012-11-26,132.259995,132.279999,130.970001,131.479996,115.798943,107800
2012-11-27,131.960007,132.169998,131.029999,131.699997,115.992714,90200
2012-11-28,130.470001,131.289993,130.130005,131.289993,115.631599,158900
2012-11-29,131.669998,131.960007,130.570007,131.229996,115.578758,124000
2012-11-30,133.300003,133.860001,132.929993,133.149994,117.269768,136500
2012-12-03,132.669998,132.979996,131.529999,131.899994,116.168839,101300
2012-12-04,133.029999,134.000000,132.800003,132.899994,117.049576,52700
2012-12-05,135.399994,137.279999,135.399994,136.779999,120.466835,134800
2012-12-06,136.949997,137.449997,136.380005,137.220001,120.854370,82300
2012-12-07,138.259995,138.410004,137.520004,138.009995,121.550140,77800
2012-12-10,138.169998,138.199997,137.399994,137.889999,121.444443,86700
2012-12-11,138.139999,138.710007,137.830002,137.970001,121.514915,80900
2012-12-12,138.830002,139.869995,138.509995,138.750000,122.201889,75600
2012-12-13,138.850006,139.139999,137.360001,137.949997,121.497299,194700
2012-12-14,140.089996,140.089996,139.460007,139.910004,123.223541,222900
2012-12-17,139.970001,140.199997,139.270004,140.139999,123.426109,170400
2012-12-18,139.800003,140.690002,139.179993,140.690002,123.910515,150700
2012-12-19,141.470001,141.619995,140.550003,140.589996,123.822426,124900
2012-12-20,141.789993,142.570007,141.580002,142.559998,125.557472,93100
2012-12-21,141.660004,142.619995,141.660004,142.059998,125.117096,157100
2012-12-24,141.889999,141.889999,139.960007,139.970001,123.276352,57100
2012-12-26,140.630005,142.639999,140.630005,141.889999,124.967392,151300
2012-12-27,142.100006,142.460007,140.899994,141.759995,124.852898,69700
2012-12-28,140.679993,141.740005,140.589996,141.000000,124.183540,65700
2012-12-31,141.300003,143.940002,141.300003,143.779999,126.631958,88300
2013-01-02,144.860001,145.860001,144.740005,145.789993,128.402252,185900
2013-01-03,145.830002,146.679993,144.919998,145.800003,128.411072,83500
2013-01-04,144.550003,145.649994,144.389999,145.649994,128.278931,52800
2013-01-07,143.350006,143.369995,142.449997,142.919998,125.874557,75000
2013-01-08,141.220001,141.360001,140.500000,141.279999,124.430145,110600
2013-01-09,141.220001,141.970001,141.080002,141.820007,124.905739,61800
2013-01-10,141.820007,142.389999,141.220001,142.300003,125.328476,44600
2013-01-11,140.990005,141.179993,140.740005,141.059998,124.236389,63900
2013-01-14,141.360001,142.089996,141.309998,141.860001,124.940971,61400
2013-01-15,140.570007,141.320007,140.169998,141.119995,124.289215,66700
2013-01-16,140.800003,142.429993,140.529999,142.009995,125.073074,125400
2013-01-17,142.300003,142.970001,141.880005,142.649994,125.636757,99100
2013-01-18,143.600006,144.360001,143.169998,144.289993,127.081139,77400
2013-01-22,144.029999,144.550003,143.559998,144.520004,127.283722,155400
2013-01-23,143.639999,144.130005,143.289993,143.330002,126.235641,45100
2013-01-24,143.210007,144.750000,143.210007,144.070007,126.887405,68000
2013-01-25,143.089996,143.600006,142.440002,143.029999,125.971451,76000
2013-01-28,143.190002,143.270004,141.809998,142.029999,125.090668,50500
2013-01-29,142.509995,144.229996,142.380005,144.100006,126.913826,64000
2013-01-30,143.729996,143.869995,142.309998,142.830002,125.795280,86500
2013-01-31,142.300003,142.910004,141.860001,142.199997,125.240402,68400
2013-02-01,143.820007,143.839996,143.020004,143.839996,126.684814,72100
2013-02-04,140.429993,140.520004,136.800003,136.979996,120.642990,253300
2013-02-05,137.410004,138.529999,137.070007,138.520004,121.999306,121500
2013-02-06,136.580002,137.839996,136.410004,137.839996,121.400398,88500
2013-02-07,138.419998,138.600006,136.600006,137.389999,121.004082,98300
2013-02-08,136.679993,137.550003,136.360001,137.380005,120.995285,64600
2013-02-11,137.460007,137.460007,136.000000,136.550003,120.264275,43800
2013-02-12,136.779999,137.149994,136.000000,136.970001,120.634178,48200
2013-02-13,136.720001,137.339996,136.720001,137.220001,120.854370,42800
2013-02-14,137.009995,137.360001,136.600006,137.110001,120.757469,36100
2013-02-15,137.240005,137.330002,136.539993,136.860001,120.537300,36400
2013-02-19,135.399994,136.139999,135.399994,135.990005,119.771049,145500
2013-02-20,137.809998,138.029999,136.410004,136.410004,120.140976,92500
2013-02-21,136.610001,136.789993,135.149994,136.080002,119.850327,88700
2013-02-22,138.039993,138.259995,137.110001,138.259995,121.770325,86300
2013-02-25,138.419998,138.979996,135.850006,135.850006,119.647758,97500
2013-02-26,136.770004,137.029999,135.500000,136.589996,120.299507,65000
2013-02-27,135.970001,138.369995,135.800003,138.139999,121.664635,71900
2013-02-28,137.759995,138.059998,136.949997,136.979996,120.642990,61400
2013-03-01,135.339996,135.940002,134.529999,135.880005,119.674179,79200
2013-03-04,134.149994,134.429993,133.050003,133.610001,117.674904,106500
2013-03-05,135.240005,135.990005,135.130005,135.880005,119.674179,114400
2013-03-06,136.630005,138.000000,136.630005,137.630005,121.215477,109600
2013-03-07,137.410004,138.460007,137.410004,137.759995,121.329948,63400
2013-03-08,139.399994,139.649994,138.000000,139.210007,122.607025,179100
2013-03-11,139.630005,140.089996,139.539993,139.949997,123.258774,80000
2013-03-12,139.690002,139.800003,137.990005,138.410004,121.902443,127200
2013-03-13,137.850006,137.850006,136.990005,137.470001,121.074539,76700
2013-03-14,137.940002,138.220001,137.630005,138.149994,121.673424,46900
2013-03-15,135.899994,136.449997,135.520004,135.669998,119.489212,84800
2013-03-18,134.479996,135.399994,134.479996,134.649994,118.590851,89500
2013-03-19,134.160004,134.160004,132.710007,133.360001,117.454735,80300
2013-03-20,134.610001,134.800003,133.750000,134.800003,118.722977,121100
2013-03-21,133.339996,134.350006,132.110001,132.110001,116.353806,102800
2013-03-22,132.320007,132.529999,131.570007,131.910004,116.177666,123500
2013-03-25,131.089996,131.389999,129.669998,130.399994,114.847740,220400
2013-03-26,131.250000,132.250000,131.199997,132.130005,116.371429,104900
2013-03-27,131.009995,132.100006,130.619995,131.940002,116.204086,152400
2013-03-28,131.449997,132.119995,131.110001,131.820007,116.098389,70000
2013-04-01,131.660004,131.660004,130.050003,130.470001,114.909401,63100
2013-04-02,132.630005,132.669998,131.509995,131.869995,116.142426,115200
2013-04-03,132.020004,132.380005,129.250000,129.440002,114.002251,104200
2013-04-04,130.100006,130.470001,129.279999,130.110001,114.592331,116400
2013-04-05,125.800003,127.959999,124.870003,127.650002,112.425728,103500
2013-04-08,127.410004,127.919998,126.839996,127.790001,112.549034,83000
2013-04-09,128.250000,130.000000,128.199997,129.279999,113.861328,67800
2013-04-10,129.229996,130.130005,128.809998,129.779999,114.301697,68600
2013-04-11,128.490005,129.199997,128.210007,128.240005,112.945374,60500
2013-04-12,127.230003,127.440002,125.820000,126.849998,111.721153,60700
2013-04-15,124.500000,124.500000,122.000000,122.000000,107.449577,159200
2013-04-16,122.570000,123.870003,122.160004,123.760002,108.999672,136500
2013-04-17,120.580002,121.010002,119.260002,119.889999,105.591240,145000
2013-04-18,120.610001,121.150002,119.849998,120.360001,106.005173,313400
2013-04-19,121.669998,123.339996,121.349998,123.300003,108.594536,250800
2013-04-22,123.320000,123.349998,122.440002,123.349998,108.638573,73100
