Date,Open,High,Low,Close,Adj Close,Volume
2012-09-04,73.570000,73.919998,73.300003,73.699997,63.823460,4513400
2012-09-05,72.500000,72.769997,71.790001,71.940002,62.299313,10182200
2012-09-06,72.139999,73.059998,71.620003,71.940002,62.299313,8389000
2012-09-07,72.010002,72.610001,71.879997,72.599998,62.870865,4799000
2012-09-10,72.239998,73.309998,72.239998,73.050003,63.260574,4762600
2012-09-11,72.930000,73.769997,72.589996,73.540001,63.684895,3914900
2012-09-12,73.830002,73.930000,72.919998,73.639999,63.771492,3917800
2012-09-13,73.370003,75.250000,73.099998,74.730003,64.715424,4915600
2012-09-14,74.599998,74.639999,73.550003,73.680000,63.806141,6255200
2012-09-17,73.510002,74.500000,73.440002,74.230003,64.282433,4361200
2012-09-18,73.870003,74.269997,73.320000,73.510002,63.658928,3774600
2012-09-19,74.120003,74.870003,73.400002,74.269997,64.317062,4477700
2012-09-20,73.790001,74.099998,72.360001,72.610001,62.879513,8127000
2012-09-21,72.330002,72.940002,71.180000,71.879997,62.247349,29326400
2012-09-24,71.779999,72.330002,71.500000,72.029999,62.377258,5919700
2012-09-25,72.250000,73.529999,72.029999,72.070000,62.411880,7047400
2012-09-26,72.099998,72.260002,71.690002,71.779999,62.160740,3928100
2012-09-27,71.919998,72.239998,71.580002,72.019997,62.368580,2651100
2012-09-28,71.870003,71.889999,71.250000,71.570000,61.978897,3350900
2012-10-01,72.089996,72.910004,71.709999,72.010002,62.359932,3788900
2012-10-02,72.269997,72.500000,71.690002,72.019997,62.368580,2791300
2012-10-03,72.269997,73.459999,72.029999,73.389999,63.555000,5109300
2012-10-04,73.080002,73.639999,72.820000,72.970001,63.191303,3868100
2012-10-05,73.309998,73.879997,72.980003,73.099998,63.303852,3964000
2012-10-08,73.070000,73.879997,72.750000,73.760002,63.875408,2949500
2012-10-09,73.879997,74.000000,72.919998,73.019997,63.234581,2328800
2012-10-10,73.830002,73.879997,72.239998,72.260002,62.576427,4014900
2012-10-11,72.910004,73.080002,72.260002,72.300003,62.611069,3006700
2012-10-12,72.570000,72.849998,71.980003,72.110001,62.446560,2335800
2012-10-15,72.199997,72.820000,72.150002,72.589996,62.862202,2407000
2012-10-16,72.419998,73.389999,72.300003,73.110001,63.312515,2755500
2012-10-17,73.320000,73.440002,72.919998,73.290001,63.468407,2913500
2012-10-18,73.309998,73.879997,73.110001,73.610001,63.745510,3003900
2012-10-19,73.029999,73.459999,71.910004,72.300003,62.611069,5469900
2012-10-22,72.040001,72.129997,71.019997,71.559998,61.970230,6481900
2012-10-23,73.209999,74.139999,72.760002,73.730003,63.849434,8209600
2012-10-24,73.970001,74.059998,72.989998,73.120003,63.321178,3894200
2012-10-25,73.410004,73.440002,72.879997,73.199997,63.390450,3080100
2012-10-26,73.389999,73.570000,72.750000,73.019997,63.234581,3044500
2012-10-31,73.449997,74.099998,73.000000,73.250000,63.433773,3002000
2012-11-01,73.379997,74.120003,73.050003,73.900002,63.996639,3674900
2012-11-02,74.230003,74.500000,73.389999,73.480003,63.632942,3158800
2012-11-05,73.550003,73.620003,73.230003,73.449997,63.606960,3312700
2012-11-06,73.669998,74.180000,73.199997,73.570000,63.710876,3832500
